appid,windows,mac,linux
595430,1,0,0
595440,1,0,0
595460,1,1,0
595470,1,0,0
595480,1,0,0
595520,1,0,0
595550,1,0,0
595560,1,0,0
595630,1,0,0
595640,1,1,1
595660,1,1,1
595690,1,0,0
595730,1,1,1
595740,1,0,0
595770,1,0,0
595780,1,0,0
595920,1,1,1
595960,1,0,0
595990,1,0,0
596070,1,0,0
596080,1,0,0
596200,1,0,0
596240,1,0,1
596260,1,0,0
596270,1,0,0
596280,1,0,0
596380,1,1,1
596390,1,0,0
596400,1,0,0
596470,1,0,0
596530,1,0,0
596540,1,1,1
596590,1,0,0
596620,1,0,0
596630,1,0,0
596640,1,0,0
596650,1,1,0
596690,1,0,0
596710,1,0,1
596730,1,0,0
596740,1,0,0
596810,1,0,0
596870,1,0,0
596890,1,1,1
596910,1,1,1
596940,1,0,0
596950,1,0,0
596970,1,1,1
596990,1,0,0
597020,1,0,0
597030,1,0,0
597040,1,0,0
597090,1,0,0
597110,1,1,1
597120,1,0,0
597150,1,1,1
597170,1,1,0
597190,1,1,1
597200,1,0,0
597210,1,0,0
597220,1,1,1
597230,1,0,0
597240,1,0,0
597280,1,0,0
597590,1,0,0
597640,1,1,0
597670,1,0,0
597700,1,1,1
597720,1,0,0
597730,1,0,0
597770,1,0,0
597810,1,0,0
597840,1,0,0
597860,1,0,0
597900,1,1,1
597910,1,0,0
597920,1,0,0
597970,1,1,0
597990,1,0,0
598030,1,0,0
598060,1,0,0
598070,1,0,0
598090,1,0,0
598170,1,0,0
598180,1,0,0
598230,1,1,1
598240,1,1,1
598330,1,1,1
598340,1,0,0
598350,1,0,0
598440,1,0,0
598450,1,0,0
598470,1,0,0
598480,1,1,1
598490,1,0,0
598500,1,1,0
598530,1,0,1
598590,1,0,0
598600,1,0,0
598610,1,1,0
598620,1,1,0
598640,1,0,0
598680,1,0,0
598690,1,0,0
598700,1,0,0
598720,1,0,0
598810,1,0,0
598840,1,1,1
598880,1,1,1
598940,1,1,1
598960,1,0,0
598980,1,0,0
598990,1,1,1
599000,1,0,0
599010,1,1,0
599040,1,0,0
599060,1,1,0
599070,1,0,0
599080,1,0,0
599090,1,0,0
599100,1,0,0
599140,1,1,1
599160,1,1,1
599180,1,0,0
599390,1,1,1
599420,1,0,0
599430,1,0,0
599460,1,1,1
599480,1,1,1
599510,1,0,1
599560,1,1,1
599600,1,0,0
599630,1,0,0
599670,1,0,0
599750,1,1,1
599800,1,0,0
599840,1,0,0
599880,1,0,0
599900,1,0,0
599960,1,0,0
599990,1,0,0
600000,1,1,1
600090,1,1,1
600100,1,0,0
600120,1,0,0
600140,1,0,0
600150,1,1,0
600170,1,0,0
600180,1,0,0
600190,1,0,0
600210,1,0,0
600230,1,1,1
600250,1,0,0
600260,1,0,0
600280,1,1,0
600290,1,0,0
600310,1,0,0
600330,1,0,0
600350,1,0,0
600370,1,1,1
600410,1,0,0
600420,1,0,0
600430,1,1,0
600440,1,0,1
600450,1,0,0
600460,1,0,0
600480,1,1,1
600500,1,0,0
600530,1,0,0
600550,1,0,0
600580,1,0,0
600600,1,0,0
600630,1,0,0
600640,1,0,0
600650,1,0,0
600670,1,0,0
600690,1,0,0
600720,1,0,0
600740,1,0,0
600750,1,0,0
600980,1,0,0
600990,1,1,1
601010,1,0,0
601020,1,0,0
601050,1,0,0
601080,1,0,0
601110,1,0,0
601120,1,1,0
601130,1,1,0
601150,1,0,0
601170,1,0,0
601180,1,0,0
601200,1,1,1
601240,1,0,0
601250,1,1,1
601280,1,0,0
601320,1,0,0
601340,1,0,0
601380,1,0,0
601400,1,1,1
601430,1,0,0
601490,1,0,0
601500,1,0,0
601510,1,0,0
601520,1,0,0
601530,1,1,1
601540,1,0,0
601550,1,0,0
601570,1,1,0
601590,1,0,1
601620,1,0,0
601640,1,0,0
601650,1,1,1
601700,1,0,1
601750,1,0,0
601760,1,0,0
601770,1,0,0
601790,1,0,0
601810,1,0,0
601870,1,0,0
601920,1,1,1
601930,1,0,0
601940,1,0,0
601990,1,0,0
602000,1,0,0
602010,1,0,0
602040,1,0,0
602070,1,0,0
602080,1,1,1
602090,1,0,1
602120,1,1,1
602130,1,0,0
602140,1,0,0
602150,1,0,0
602160,1,0,0
602170,1,0,0
602180,1,0,0
602200,1,1,0
602300,1,0,0
602320,1,1,1
602430,1,0,0
602480,1,0,0
602490,1,0,0
602510,1,0,0
602520,1,0,0
602540,1,0,0
602550,1,0,0
602590,1,0,0
602630,1,0,0
602770,1,0,0
602790,1,0,0
602830,1,0,0
602860,1,0,0
602880,1,0,0
602890,1,0,0
602910,1,0,0
602930,1,0,1
602940,1,0,0
602970,1,1,0
603000,1,0,0
603010,1,0,0
603020,1,0,0
603030,1,0,0
603040,1,0,0
603060,1,1,0
603080,1,0,0
603090,1,0,0
603100,1,0,0
603120,1,1,1
603130,1,1,0
603140,1,1,1
603150,1,0,0
603190,1,0,0
603220,1,1,0
603230,1,0,0
603250,1,0,0
603260,1,0,0
603280,1,0,0
603330,1,0,0
603340,1,0,0
603350,1,1,0
603360,1,1,1
603370,1,0,0
603380,1,0,0
603400,1,1,1
603420,1,1,1
603450,1,0,0
603460,1,0,0
603490,1,0,0
603530,1,1,1
603550,1,0,0
603610,1,0,0
603630,1,0,0
603700,1,1,1
603750,1,1,1
603790,1,0,0
603800,1,0,0
603810,1,0,0
603840,1,1,1
603850,1,0,0
603860,1,0,0
603870,1,0,1
603880,1,1,1
603890,1,0,0
603910,1,0,0
603930,1,0,0
603940,1,1,1
603960,1,0,1
604000,1,0,0
604010,1,0,0
604040,1,0,0
604060,1,0,0
604110,1,1,1
604140,1,0,0
604170,1,0,0
604240,1,1,1
604300,1,0,0
604330,1,0,1
604340,1,0,0
604450,1,1,0
604490,1,1,1
604500,1,1,1
604550,1,0,0
604630,1,0,0
604640,1,0,0
604740,1,0,0
604780,1,0,0
604830,1,0,0
604900,1,0,0
604920,1,0,0
604950,1,0,0
604980,1,1,0
605040,1,0,0
605100,1,0,0
605110,1,0,0
605160,1,0,0
605180,1,0,0
605190,1,0,0
605200,1,1,0
605210,1,0,0
605220,1,0,0
605230,1,0,1
605250,1,0,0
605310,1,0,0
605410,1,0,0
605450,1,0,0
605490,1,0,0
605500,1,0,0
605510,1,0,0
605530,1,0,0
605610,1,0,0
605740,1,1,0
605760,1,0,0
605770,1,0,0
605790,1,0,0
605830,1,0,0
605850,1,0,0
605860,1,0,0
605910,1,0,0
605920,1,0,0
605990,1,1,0
606000,1,1,1
606010,1,0,0
606030,1,1,1
606050,1,0,0
606060,1,0,0
606150,1,1,1
606190,1,0,0
606230,1,0,0
606270,1,0,0
606280,1,0,0
606300,1,0,0
606330,1,0,0
606360,1,0,0
606370,1,0,0
606480,1,1,0
606490,1,1,0
606500,1,0,0
606510,1,0,0
606520,1,0,0
606670,1,0,0
606680,1,1,1
606690,1,1,1
606710,1,1,1
606720,1,0,0
606730,1,0,0
606790,1,0,0
606800,1,1,1
606850,1,0,0
606860,1,0,0
606870,1,0,0
606890,1,0,0
606920,1,0,0
606940,1,0,0
606950,1,0,0
606960,1,0,0
607020,1,0,0
607030,1,0,0
607040,1,0,0
607050,1,0,0
607120,1,0,0
607160,1,0,0
607190,1,0,0
607200,1,1,0
607210,1,0,0
607230,1,1,1
607260,1,1,1
607270,1,0,0
607330,1,0,0
607360,1,0,0
607400,1,1,1
607440,1,0,0
607460,1,1,0
607490,1,0,0
607590,1,0,0
607660,1,1,0
607670,1,1,0
607680,1,0,0
607720,1,0,0
607760,1,0,0
607770,1,0,0
607780,1,0,0
607820,1,0,0
607860,1,0,0
607880,1,0,0
607890,1,0,0
608000,1,0,0
608110,1,0,0
608190,1,0,0
608370,1,0,0
608390,1,0,0
608440,1,0,0
608530,1,0,1
608540,1,0,0
608560,1,0,0
608580,1,0,0
608630,1,0,1
608660,1,1,1
608760,1,1,1
608800,1,1,1
608830,1,0,0
608870,1,0,0
608990,1,1,1
609010,1,0,0
609100,1,1,1
609150,1,0,0
609170,1,0,0
609320,1,1,0
609400,1,0,0
609410,1,1,0
609490,1,1,1
609720,1,0,0
609760,1,1,1
609940,1,1,0
609990,1,0,0
610080,1,1,0
610090,1,0,0
610110,1,0,0
610120,1,1,0
610130,1,0,0
610180,1,1,1
610190,1,0,0
610210,1,1,1
610250,1,1,1
610260,1,0,0
610310,1,1,0
610350,1,0,0
610360,1,0,0
610380,1,0,0
610390,1,0,0
610410,1,1,1
610460,1,1,0
610500,1,1,0
610550,1,0,0
610560,1,0,0
610570,1,0,0
610610,1,0,0
610660,1,0,0
610670,1,1,1
610680,1,0,0
610730,1,0,0
610740,1,0,0
610750,1,1,1
610780,1,0,0
610810,1,1,1
610840,1,1,1
610860,1,0,0
610930,1,0,0
610940,1,0,0
610960,1,0,0
610980,1,0,0
611020,1,0,0
611040,1,1,0
611050,1,0,0
611060,1,1,0
611080,1,0,0
611090,1,0,0
611120,1,0,0
611140,1,1,1
611160,1,0,0
611180,1,0,0
611230,1,0,0
611260,1,0,0
611320,1,1,1
611350,1,0,0
611390,1,0,0
611500,1,0,0
611620,1,0,0
611630,1,1,1
611640,1,0,0
611660,1,0,0
611670,1,0,0
611690,1,0,0
611710,1,1,1
611720,1,0,0
611730,1,0,0
611750,1,0,0
611760,1,1,0
611770,1,0,0
611780,1,0,0
611790,1,0,0
611800,1,0,0
611810,1,0,0
611830,1,1,1
611850,1,0,0
611860,1,0,0
611960,1,0,0
611970,1,0,0
611980,1,0,0
612010,1,0,0
612020,1,0,0
612030,1,0,0
612050,1,0,0
612070,1,1,0
612100,1,1,1
612110,1,1,1
612120,1,0,0
612140,1,0,0
612150,1,0,0
612160,1,0,0
612170,1,1,1
612190,1,0,0
612220,1,0,0
612250,1,0,0
612300,1,0,0
612310,1,1,1
612370,1,1,0
612380,1,1,0
612390,1,1,1
612430,1,0,0
612440,1,0,0
612470,1,0,0
612510,1,1,1
612520,1,0,0
612540,1,0,0
612570,1,1,1
612590,1,0,0
612600,1,0,0
612610,1,1,0
612620,1,0,0
612720,1,1,1
612740,1,0,0
612790,1,0,0
612820,1,0,0
612840,1,0,0
612880,1,0,0
612890,1,0,0
612930,1,0,0
613010,1,1,0
613020,1,0,0
613040,1,0,0
613100,1,1,0
613120,1,1,0
613130,1,0,0
613190,1,0,0
613200,1,0,0
613210,1,0,0
613240,1,1,0
613270,1,0,0
613330,1,0,0
613370,1,1,1
613390,1,1,1
613400,1,0,0
613410,1,0,0
613420,1,1,1
613450,1,0,0
613470,1,1,1
613590,1,0,0
613610,1,0,0
613620,1,0,0
613670,1,0,0
613730,1,0,0
613790,1,0,0
613830,1,0,0
613850,1,0,0
613860,1,1,0
613880,1,0,0
613970,1,0,0
613980,1,0,0
614030,1,0,0
614050,1,1,0
614090,1,0,0
614100,1,1,1
614130,1,0,0
614140,1,0,0
614150,1,0,0
614160,1,0,0
614250,1,0,0
614260,1,0,0
614380,1,0,0
614460,1,0,0
614530,1,0,0
614550,1,0,0
614560,1,1,1
614570,1,0,0
614630,1,1,0
614650,1,0,0
614660,1,0,0
614700,1,0,0
614710,1,0,0
614770,1,0,0
614830,1,0,0
614850,1,0,0
614880,1,0,1
614890,1,0,0
614900,1,0,1
614910,1,0,1
614940,1,1,0
614950,1,1,1
614960,1,0,0
614970,1,0,0
615010,1,1,1
615020,1,0,0
615070,1,0,0
615080,1,1,1
615090,1,1,0
615120,1,0,0
615150,1,0,0
615160,1,0,0
615180,1,0,0
615250,1,0,0
615270,1,0,0
615330,1,0,0
615340,1,1,0
615350,1,1,1
615390,1,0,0
615400,1,0,0
615460,1,0,0
615550,1,1,1
615590,1,0,0
615610,1,1,1
615630,1,0,0
615650,1,0,0
615670,1,1,1
615680,1,0,0
615730,1,0,0
615770,1,0,0
615780,1,0,0
615910,1,0,0
615970,1,1,0
616000,1,1,1
616030,1,0,0
616040,1,1,0
616050,1,0,0
616110,1,1,0
616220,1,0,0
616240,1,1,1
616250,1,1,0
616330,1,0,0
616360,1,0,0
616520,1,1,1
616560,1,0,0
616620,1,0,0
616640,1,0,0
616650,1,0,0
616660,1,0,0
616690,1,0,0
616720,1,1,0
616740,1,1,0
616750,1,0,0
616860,1,1,0
616880,1,1,0
616890,1,0,0
617020,1,1,1
617030,1,0,0
617060,1,0,0
617160,1,0,0
617170,1,0,0
617230,1,0,0
617270,1,0,0
617420,1,0,0
617430,1,0,0
617440,1,0,0
617480,1,0,1
617590,1,0,0
617600,1,0,0
617610,1,1,0
617620,1,1,1
617630,1,1,0
617660,1,0,0
617670,1,0,0
617680,1,1,0
617690,1,0,0
617700,1,1,0
617710,1,0,0
617750,1,0,0
617820,1,0,0
617830,1,0,0
617970,1,1,1
618050,1,0,0
618070,1,0,0
618080,1,0,0
618120,1,0,1
618140,1,0,0
618170,1,1,0
618190,1,0,0
618200,1,0,0
618210,1,1,1
618260,1,0,0
618270,1,0,0
618310,1,0,0
618350,1,0,0
618360,1,1,1
618370,1,1,0
618430,1,1,1
618470,1,1,1
618490,1,1,1
618500,1,0,0
618510,1,0,0
618540,1,0,0
618550,1,1,1
618570,1,0,0
618590,1,0,0
618630,1,1,1
618640,1,0,1
618650,1,0,0
618670,1,0,0
618690,1,0,0
618710,1,0,0
618720,1,0,0
618740,1,0,0
618750,1,0,0
618760,1,0,0
618920,1,0,0
618950,1,1,1
618970,1,0,0
618990,1,0,1
619000,1,0,0
619010,1,1,1
619100,1,0,0
619140,1,0,0
619150,1,1,1
619210,1,0,0
619220,1,1,1
619230,1,1,1
619280,1,1,1
619290,1,1,1
619310,1,0,0
619330,1,1,1
619340,1,0,1
619350,1,0,1
619380,1,0,0
619400,1,0,0
619430,1,1,1
619470,1,0,0
619480,1,0,0
619490,1,0,0
619500,1,0,0
619520,1,0,0
619550,1,0,0
619590,1,0,0
619600,1,0,0
619620,1,0,0
619670,1,0,0
619700,1,1,1
619740,1,0,0
619780,1,1,1
619810,1,0,0
619870,1,0,0
619880,1,0,0
619890,1,1,0
619910,1,0,0
619930,1,1,0
620070,1,0,0
620080,1,0,0
620130,1,0,0
620140,1,0,0
620170,1,0,0
620190,1,0,0
620200,1,1,1
620210,1,1,1
620220,1,1,0
620240,1,0,1
620280,1,1,0
620310,1,1,1
620330,1,0,0
620340,1,1,0
620360,1,0,0
620530,1,1,1
620570,1,0,0
620580,1,0,0
620590,1,0,0
620630,1,1,0
620640,1,1,0
620650,1,1,1
620660,1,0,0
620670,1,0,0
620700,1,1,1
620710,1,0,0
620790,1,0,0
620800,1,0,0
620900,1,0,0
620940,1,0,0
620980,1,0,0
621010,1,0,0
621020,1,0,0
621050,1,1,1
621060,1,0,0
621070,1,0,0
621080,1,1,1
621090,1,0,0
621150,1,0,0
621170,1,1,1
621220,1,1,1
621290,1,0,0
621530,1,0,0
621780,1,0,0
621810,1,0,0
621830,1,0,0
621850,1,0,0
621880,1,0,0
621930,1,1,1
621940,1,0,0
621970,1,1,1
622010,1,0,0
622020,1,0,0
622040,1,1,1
622060,1,1,0
622080,1,1,0
622150,1,0,0
622170,1,0,0
622200,1,0,0
622220,1,0,0
622230,1,0,0
622270,1,0,0
622300,1,0,0
622310,1,0,0
622320,1,0,0
622370,1,1,0
622380,1,0,0
622420,1,0,0
622440,1,1,0
622460,1,1,0
622470,1,1,1
622480,1,0,0
622510,1,0,0
622530,1,0,0
622540,1,0,0
622550,1,0,0
622610,1,0,0
622620,1,0,0
622650,1,1,1
622670,1,0,0
622700,1,0,0
622720,1,1,0
622770,1,1,0
622810,1,0,0
622820,1,0,0
622830,1,1,0
622870,1,0,0
622880,1,1,0
622890,1,0,0
622910,1,0,0
622920,1,0,0
622930,1,1,0
623040,1,0,0
623050,1,0,0
623070,1,1,0
623080,1,0,0
623090,1,0,0
623160,1,0,0
623170,1,0,0
623180,1,0,0
623310,1,0,0
623320,1,0,0
623360,1,0,0
623370,1,0,0
623380,1,0,0
623460,1,0,0
623470,1,0,0
623540,1,0,0
623550,1,0,0
623570,1,0,0
623580,1,1,0
623640,1,1,0
623670,1,0,0
623800,1,0,0
623810,1,1,0
623820,1,0,0
623840,1,1,1
623860,1,0,0
623900,1,0,0
623920,1,1,0
623930,1,0,0
623940,1,1,1
624050,1,1,1
624060,1,0,0
624070,1,1,0
624080,1,0,0
624090,1,1,1
624120,1,1,1
624270,1,0,0
624320,1,0,0
624410,1,0,0
624430,1,0,0
624460,1,0,0
624550,1,1,1
624560,1,0,0
624610,1,0,0
624630,1,0,0
624680,1,1,0
624690,1,1,1
624710,1,0,0
624780,1,0,0
624870,1,0,0
624890,1,0,0
624900,1,0,0
624920,1,0,0
624970,1,0,0
624990,1,0,0
625000,1,1,1
625040,1,0,0
625080,1,0,0
625120,1,0,0
625160,1,0,0
625180,1,0,0
625220,1,0,0
625320,1,0,0
625370,1,0,0
625410,1,0,0
625430,1,1,1
625460,1,0,0
625470,1,0,0
625560,1,0,0
625580,1,0,0
625630,1,0,0
625680,1,1,1
625690,1,0,0
625700,1,0,0
625730,1,0,0
625740,1,1,1
625770,1,0,0
625780,1,1,1
625800,1,0,0
625820,1,0,0
625830,1,0,0
625860,1,0,0
625900,1,0,0
625910,1,1,1
625940,1,0,0
625950,1,0,0
625980,1,0,0
625990,1,1,1
626010,1,1,0
626020,1,0,0
626130,1,0,0
626160,1,0,0
626170,1,0,0
626200,1,0,0
626250,1,0,0
626500,1,0,0
626510,1,0,0
626550,1,0,0
626570,1,0,0
626580,1,0,0
626600,1,0,0
626610,1,0,0
626630,1,0,0
626640,1,1,0
626660,1,0,0
626680,1,0,0
626690,1,0,0
626700,1,0,0
626730,1,0,0
626760,1,0,0
626840,1,0,0
627070,1,0,0
627270,1,0,0
627410,1,0,0
627420,1,0,0
627450,1,0,0
627460,1,0,0
627530,1,0,0
627570,1,0,0
627620,1,1,1
627670,1,0,1
627690,1,1,0
627820,1,1,1
627890,1,0,0
627910,1,0,0
627950,1,0,0
628020,1,0,0
628030,1,0,0
628040,1,0,0
628050,1,0,0
628060,1,0,0
628070,1,0,0
628080,1,0,0
628090,1,0,0
628100,1,0,0
628110,1,0,0
628120,1,0,0
628130,1,0,0
628140,1,0,0
628150,1,0,0
628160,1,0,0
628170,1,0,0
628180,1,0,0
628290,1,1,1
628340,1,0,0
628400,1,0,0
628440,1,0,0
628450,1,0,0
628460,1,1,1
628520,1,0,0
628530,1,1,0
628560,1,1,0
628570,1,0,0
628580,1,0,0
628650,1,0,0
628660,1,0,0
628700,1,0,0
628710,1,0,0
628720,1,1,0
628730,1,0,0
628750,1,0,0
628760,1,0,0
628770,1,1,1
628800,1,0,0
628820,1,0,0
628840,1,0,0
628850,1,0,0
628890,1,0,0
628900,1,1,1
628920,1,1,1
628950,1,0,0
628960,1,0,0
629000,1,1,0
629030,1,1,1
629040,1,1,0
629080,1,0,0
629100,1,0,0
629110,1,0,0
629210,1,1,1
629220,1,0,1
629240,1,0,0
629360,1,0,0
629380,1,0,0
629400,1,0,0
629410,1,0,0
629420,1,1,0
629430,1,1,1
629440,1,0,0
629540,1,0,1
629640,1,0,0
629650,1,0,0
629690,1,1,1
629720,1,1,0
629730,1,0,0
629770,1,1,1
629780,1,0,0
629810,1,0,0
629840,1,0,0
629860,1,0,0
629910,1,1,0
629960,1,0,0
629970,1,0,0
630020,1,0,0
630030,1,0,0
630050,1,0,1
630060,1,0,0
630070,1,0,0
630080,1,0,0
630100,1,0,0
630140,1,1,0
630160,1,1,1
630170,1,0,0
630260,1,0,0
630310,1,0,0
630360,1,0,0
630390,1,0,0
630400,1,1,0
630460,1,1,0
630470,1,0,0
630610,1,0,0
630640,1,0,0
630670,1,0,0
630690,1,1,1
630720,1,1,1
630830,1,1,0
630870,1,0,0
631010,1,0,0
631120,1,0,0
631220,1,0,0
631240,1,0,0
631250,1,0,0
631260,1,0,0
631270,1,0,0
631490,1,1,1
631510,1,0,0
631530,1,0,0
631540,1,1,0
631570,1,1,0
631660,1,0,0
631770,1,1,0
631830,1,0,0
631900,1,0,0
631910,1,0,0
631920,1,0,0
631950,1,0,0
631980,1,0,0
631990,1,1,1
632000,1,1,1
632020,1,1,0
632040,1,0,0
632050,1,0,0
632070,1,0,0
632080,1,0,0
632100,1,0,0
632110,1,0,0
632170,1,1,1
632200,1,1,0
632240,1,0,0
632250,1,1,1
632290,1,1,0
632300,1,0,0
632350,1,0,0
632360,1,0,0
632380,1,1,1
632510,1,0,0
632640,1,0,0
632710,1,0,0
632800,1,1,0
632820,1,0,0
632830,1,0,0
632840,1,0,0
632880,1,1,1
632900,1,1,1
633060,1,1,1
633110,1,0,0
633130,1,1,1
633230,1,0,0
633300,1,0,0
633320,1,0,0
633350,1,0,0
633360,1,0,0
633370,1,0,0
633430,1,0,0
633440,1,0,0
633460,1,1,1
633580,1,1,1
633600,1,1,1
633660,1,0,0
633880,1,0,0
633930,1,1,1
633940,1,0,0
633950,1,1,0
633970,1,0,0
634060,1,0,0
634070,1,0,1
634090,1,0,0
634120,1,0,0
634150,1,0,0
634160,1,1,1
634180,1,1,1
634200,1,1,0
634230,1,0,0
634340,1,0,0
634700,1,0,0
635000,1,0,0
635010,1,0,0
635040,1,0,0
635050,1,0,0
635060,1,0,0
635190,1,0,0
635200,1,1,0
635220,1,0,0
635250,1,0,0
635260,1,0,0
635270,1,0,0
635310,1,1,0
635320,1,0,0
635390,1,0,0
635410,1,0,0
635430,1,1,0
635520,1,0,0
635550,1,0,0
635590,1,1,1
635670,1,0,0
635730,1,1,0
635790,1,1,0
635830,1,1,1
635850,1,1,0
635880,1,0,0
635900,1,0,0
635930,1,0,0
635940,1,0,0
635980,1,0,0
636010,1,0,0
636020,1,0,0
636030,1,0,0
636040,1,1,0
636050,1,0,0
636070,1,1,1
636100,1,1,1
636150,1,0,0
636170,1,0,0
636220,1,0,0
636230,1,0,0
636310,1,0,0
636320,1,1,1
636330,1,1,0
636370,1,0,0
636390,1,1,0
636400,1,0,0
636430,1,0,0
636450,1,0,0
636460,1,1,0
636470,1,0,0
636480,1,1,1
636490,1,0,0
636520,1,0,0
636560,1,0,0
636570,1,0,0
636580,1,0,0
636590,1,0,0
636620,1,0,0
636690,1,0,0
636700,1,0,0
636720,1,0,0
636740,1,0,0
636910,1,1,1
636930,1,0,0
636950,1,0,0
636960,1,0,0
636970,1,0,0
637040,1,0,0
637060,1,1,1
637070,1,0,0
637090,1,1,1
637100,1,0,0
637120,1,1,1
637330,1,0,0
637410,1,1,1
637640,1,0,0
637650,1,0,0
637670,1,0,0
637850,1,0,0
637860,1,0,0
637870,1,0,0
637920,1,0,0
637930,1,0,0
637940,1,0,0
637960,1,0,0
638000,1,1,0
638020,1,0,0
638060,1,1,1
638070,1,0,0
638110,1,0,0
638160,1,0,0
638200,1,0,0
638240,1,0,0
638260,1,0,0
638470,1,1,0
638650,1,0,0
638680,1,0,0
638690,1,0,0
638720,1,0,0
638780,1,0,0
638830,1,0,0
638900,1,0,0
638920,1,0,0
638930,1,0,0
638970,1,0,0
639130,1,0,0
639170,1,1,0
639190,1,0,0
639220,1,0,0
639230,1,1,0
639240,1,0,0
639270,1,0,0
639280,1,0,0
639300,1,0,0
639320,1,1,0
639450,1,0,0
639460,1,0,0
639470,1,1,0
639490,1,1,1
639560,1,0,0
639720,1,1,0
639730,1,0,0
639770,1,0,0
639780,1,0,0
639790,1,0,0
639840,1,1,1
639920,1,0,0
639960,1,0,0
640050,1,0,0
640090,1,1,1
640120,1,0,0
640150,1,1,1
640210,1,0,1
640250,1,0,0
640290,1,1,0
640300,1,0,0
640310,1,1,1
640340,1,0,0
640380,1,0,1
640430,1,1,1
640590,1,0,0
640600,1,0,0
640690,1,0,0
640760,1,0,0
640800,1,0,0
640820,1,1,1
640850,1,0,0
640880,1,1,1
640890,1,0,0
640970,1,0,1
640990,1,0,0
641050,1,0,0
641080,1,0,0
641590,1,0,0
641780,1,1,0
641860,1,1,1
641870,1,0,0
641910,1,0,0
641950,1,0,0
641960,1,0,0
641980,1,1,1
641990,1,1,1
642000,1,0,0
642070,1,0,0
642090,1,1,1
642170,1,0,0
642190,1,0,0
642390,1,1,0
642520,1,0,0
642560,1,1,1
642570,1,0,0
642580,1,0,0
642600,1,0,0
642610,1,0,0
642650,1,0,0
642660,1,0,0
642680,1,0,0
642700,1,0,0
642730,1,0,0
642770,1,0,0
642830,1,0,0
642840,1,0,0
643200,1,1,0
643260,1,0,0
643270,1,1,0
643590,1,0,0
643600,1,0,0
643610,1,0,0
643620,1,0,0
643700,1,1,0
643810,1,1,1
643820,1,0,0
643830,1,0,0
643870,1,1,1
643880,1,0,0
643900,1,0,0
643950,1,0,0
643960,1,1,1
643970,1,1,1
643980,1,1,0
644010,1,0,0
644080,1,1,0
644090,1,0,0
644100,1,0,0
644110,1,0,0
644120,1,0,0
644160,1,0,0
644200,1,0,0
644290,1,0,0
644330,1,0,0
644370,1,1,1
644380,1,1,1
644390,1,1,0
644400,1,0,0
644420,1,0,0
644480,1,1,1
644530,1,0,0
644540,1,0,0
644550,1,0,0
644560,1,1,0
644570,1,0,0
644580,1,1,1
644610,1,0,0
644640,1,0,0
644660,1,0,0
644670,1,0,0
644680,1,0,0
644710,1,0,0
644740,1,0,0
644760,1,0,0
644890,1,0,0
644930,1,0,0
645090,1,0,0
645150,1,0,0
645240,1,0,0
645260,1,0,0
645280,1,0,0
645290,1,0,0
645330,1,0,0
645340,1,0,0
645360,1,0,0
645380,1,0,0
645410,1,0,0
645420,1,0,0
645440,1,0,0
645450,1,1,0
645460,1,0,0
645470,1,0,0
645480,1,0,0
645500,1,0,0
645630,1,1,0
645650,1,0,0
645690,1,1,0
645710,1,0,0
645730,1,0,0
645750,1,1,0
645780,1,0,0
645790,1,0,0
645820,1,0,0
645830,1,0,0
645860,1,0,0
645920,1,0,0
645930,1,0,0
645940,1,0,0
646010,1,0,0
646050,1,0,0
646100,1,0,0
646150,1,0,0
646180,1,0,0
646200,1,0,0
646210,1,1,1
646270,1,1,0
646280,1,0,0
646300,1,0,0
646310,1,0,0
646330,1,1,0
646350,1,0,0
646360,1,0,0
646370,1,0,0
646380,1,0,0
646430,1,0,0
646440,1,0,0
646460,1,1,1
646470,1,1,1
646500,1,1,1
646530,1,0,0
646570,1,1,1
646600,1,1,0
646680,1,0,0
646820,1,0,0
646890,1,0,0
646910,1,0,0
646960,1,1,0
647000,1,0,0
647050,1,0,0
647080,1,0,0
647090,1,0,0
647280,1,1,0
647410,1,0,0
647430,1,0,0
647500,1,0,0
647570,1,0,0
647590,1,0,0
647740,1,0,0
647820,1,0,0
647830,1,1,0
647840,1,0,0
647890,1,0,0
647900,1,0,0
647910,1,0,0
647930,1,0,0
647950,1,0,0
647960,1,1,1
647980,1,0,0
647990,1,0,0
648020,1,1,1
648050,1,0,0
648060,1,0,0
648070,1,0,0
648100,1,0,0
648120,1,0,0
648190,1,0,0
648260,1,0,0
648340,1,1,0
648350,1,0,0
648380,1,0,0
648390,1,0,0
648430,1,0,0
648440,1,0,0
648510,1,1,1
648530,1,1,1
648550,1,0,0
648570,1,0,0
648580,1,0,0
648600,1,0,0
648630,1,0,0
648640,1,0,0
648750,1,1,0
648780,1,0,0
648800,1,0,0
648810,1,0,0
648880,1,1,0
648890,1,0,0
649000,1,1,1
649040,1,0,0
649120,1,0,0
649150,1,0,0
649170,1,1,0
649190,1,0,0
649300,1,0,0
649360,1,0,0
649450,1,1,1
649460,1,0,0
649510,1,0,0
649570,1,0,0
649580,1,0,0
649600,1,1,0
649620,1,0,0
649630,1,0,0
649640,1,0,0
649660,1,0,0
649670,1,0,0
649730,1,0,0
649740,1,1,1
649790,1,1,1
649810,1,0,0
649820,1,1,1
649870,1,0,0
649880,1,0,0
649890,1,1,0
649900,1,0,0
649990,1,0,0
650000,1,0,0
650010,1,0,0
650070,1,0,0
